poj_unicode,poj_input,kiplmj_unicode,kiplmj_input,main_id
hun-si,hun-si,hun-si,hun-si,4338
sè kan-lo̍k,se3 kan-lok8,sè kan-lo̍k,se3 kan-lok8,4339
si̍p liân siu tek tông chûn tō͘,sip8 lian5 siu tek tong5 chun5 too7,si̍p liân siu tik tông tsûn tōo,sip8 lian5 siu tik tong5 tsun5 too7,4340
pek liân siu tek kiōng chím biân,pek lian5 siu tek kiong7 chim2 bian5,pik liân siu tik kiōng tsím biân,pik lian5 siu tik kiong7 tsim2 bian5,4340
chhòng siáⁿ lah,chhong3 siann2 lah,tshòng siánn lah,tshong3 siann2 lah,4341
chin hó khùn,chin ho2 khun3,tsin hó khùn,tsin ho2 khun3,4342
khéng o̍h,kheng2 oh8,khíng o̍h,khing2 oh8,4343
ta-ke sin-pū,ta-ke sin-pu7,ta-ke sin-pū,ta-ke sin-pu7,4344
khiā-nn̄g,khia7-nng7,khiā-nn̄g,khia7-nng7,4345
Ngó͘-si̍p-lâm,Ngoo2-sip8-lam5,Ngóo-si̍p-lâm,Ngoo2-sip8-lam5,4346
kàu Lâm-káng ê tián-lám-koán ê koaⁿ-hong bāng-chām,kau3 Lam5-kang2 e5 tian2-lam2-koan2 e5 koann-hong bang7-cham7,kàu Lâm-káng ê tián-lám-kuán ê kuann-hong bāng-tsām,kau3 Lam5-kang2 e5 tian2-lam2-kuan2 e5 kuann-hong bang7-tsam7,4347
bē-sái chia̍h,be7-sai2 chiah8,bē-sái tsia̍h,be7-sai2 tsiah8,4348
"ē chhun-kiu",e7 chhun-kiu,ē tshun-kiu,e7 tshun-kiu,4349
sió kan-lo̍k,sio2 kan-lok8,sió kan-lo̍k,sio2 kan-lok8,4350
chhài-thâu,chhai3-thau5,tshài-thâu,tshai3-thau5,4351
chhun hā chhiu tang,chhun ha7 chhiu tang,tshun hā tshiu tang,tshun ha7 tshiu tang,4352
lim ka-pi,lim ka-pi,lim ka-pi,lim ka-pi,4353
tōa sin-pū,toa7 sin-pu7,tuā sin-pū,tua7 sin-pu7,4354
Bān-liân-khe,Ban7-lian5-khe,Bān-liân-khe,Ban7-lian5-khe,4355
ba̍k-chiu kheh-kheh,bak8-chiu kheh-kheh,ba̍k-tsiu kheh-kheh,bak8-tsiu kheh-kheh,4356
sè-kài bô hun ji̍t,se3-kai3 bo5 hun jit8,sè-kài bô hun ji̍t,se3-kai3 bo5 hun jit8,4357
oē-gí chi-tiong,oe7-gi2 chi-tiong,uē-gí tsi-tiong,ue7-gi2 tsi-tiong,4358
ha̍k-hāu ê kak--á,hak8-hau7 e5 kak--a2,ha̍k-hāu ê kak--á,hak8-hau7 e5 kak--a2,4359
chit-sì-lâng,chit-si3-lang5,tsit-sì-lâng,tsit-si3-lang5,4360
chi̍t kńg,chit8 kng2,tsi̍t kńg,tsit8 kng2,4361
ka-kī chò tit lâi,ka-ki7 cho3 tit lai5,ka-kī tsò tit lâi,ka-ki7 tso3 tit lai5,4362
im-iông-su,im-iong5-su,im-iông-su,im-iong5-su,4363
kong-hioh,kong-hioh,kong-hioh,kong-hioh,4364
"ū-kàu chán",u7-kau3 chan2,ū-kàu tsán,u7-kau3 tsan2,4365
hô-gû,ho5-gu5,hô-gû,ho5-gu5,4366
kē-siu-ji̍p-hō͘,ke7-siu-jip8-hoo7,kē-siu-ji̍p-hōo,ke7-siu-jip8-hoo7,4367
pêng-hêng-kám,peng5-heng5-kam2,pîng-hîng-kám,ping5-hing5-kam2,4368
gún a-kong,gun2 a-kong,gún a-kong,gun2 a-kong,4369
than-chîⁿ hō͘ góa khai,than-chinn5 hoo7 goa2 khai,than-tsînn hōo guá khai,than-tsinn5 hoo7 gua2 khai,4370
oân-bí-sè-kài,oan5-bi2-se3-kai3,uân-bí-sè-kài,uan5-bi2-se3-kai3,4371
ji̍p hiong sûi sio̍k,jip8 hiong sui5 siok8,ji̍p hiong suî sio̍k,jip8 hiong sui5 siok8,4372
Chhó͘-kok,Chhoo2-kok,Tshóo-kok,Tshoo2-kok,4373
chi̍t hun-cheng,chit8 hun-cheng,tsi̍t hun-tsing,tsit8 hun-tsing,4374
kong-ke ang-sài,kong-ke ang-sai3,kong-ke ang-sài,kong-ke ang-sai3,4375
Thô-hn̂g chia̍t-ūn,Tho5-hng5 chiat8-un7,Thô-hn̂g tsia̍t-ūn,Tho5-hng5 tsiat8-un7,4376
chhùi-phóe-âng,chhui3-phoe2-ang5,tshuì-phué-âng,tshui3-phue2-ang5,4377
phêng-sím lāu-su,pheng5-sim2 lau7-su,phîng-sím lāu-su,phing5-sim2 lau7-su,4378
hō͘ tûn ko,hoo7 tun5 ko,hōo tûn ko,hoo7 tun5 ko,4379
Tâi-oân kâu-san-á,Tai5-oan5 kau5-san-a2,Tâi-uân kâu-san-á,Tai5-uan5 kau5-san-a2,4380
hui ki-in kái-chō ê hoan-be̍h chí,hui ki-in kai2-cho7 e5 hoan-beh8 chi2,hui ki-in kái-tsō ê huan-be̍h tsí,hui ki-in kai2-tso7 e5 huan-beh8 tsi2,4381
ta̍k lé-pài,tak8 le2-pai3,ta̍k lé-pài,tak8 le2-pai3,4382
chiok thiám,chiok thiam2,tsiok thiám,tsiok thiam2,4383
kóng chi̍t kái,kong2 chit8 kai2,kóng tsi̍t kái,kong2 tsit8 kai2,4384
gún chó͘-kong,gun2 choo2-kong,gún tsóo-kong,gun2 tsoo2-kong,4385
lâng bô-sóng-khoài,lang5 bo5-song2-khoai3,lâng bô-sóng-khuài,lang5 bo5-song2-khuai3,4386
choân-pō͘ lóng khòaⁿ bô,choan5-poo7 long2 khoann3 bo5,tsuân-pōo lóng khuànn bô,tsuan5-poo7 long2 khuann3 bo5,4387
chhōe--tio̍h,chhoe7--tioh8,tshuē--tio̍h,tshue7--tioh8,4388
oá thang-á,oa2 thang-a2,uá thang-á,ua2 thang-a2,4389
ko hoeh-iû,ko hoeh-iu5,ko hueh-iû,ko hueh-iu5,4390
hāi góa m̄-chai-iáⁿ aì kóng siáⁿ,hai7 goa2 m7-chai-iann2 ai3 kong2 siann2,hāi guá m̄-tsai-iánn ài kóng siánn,hai7 gua2 m7-tsai-iann2 ai3 kong2 siann2,4391
m̄-kam,m7-kam,m̄-kam,m7-kam,4392
khì siong kái ut,khi3 siong kai2 ut,khì siong kái ut,khi3 siong kai2 ut,4393
mài kā góa kha̍p,mai3 ka7 goa2 khap8,mài kā guá kha̍p,mai3 ka7 gua2 khap8,4394
pán-chú,pan2-chu2,pán-tsú,pan2-tsu2,4395
gián-kiù-só͘,gian2-kiu3-soo2,gián-kiù-sóo,gian2-kiu3-soo2,4396
hō͘--lí,hoo7--li2,hōo--lí,hoo7--li2,4397
khong-ho̍k-oân,khong-hok8-oan5,khong-ho̍k-uân,khong-hok8-uan5,4398
kam-chià bô siang thâu tiⁿ,kam-chia3 bo5 siang thau5 tinn,kam-tsià bô siang thâu tinn,kam-tsia3 bo5 siang thau5 tinn,4399
lí tàu-té hō͘ góa khòaⁿ siáⁿ,li2 tau3-te2 hoo7 goa2 khoann3 siann2,lí tàu-té hōo guá khuànn siánn,li2 tau3-te2 hoo7 gua2 khuann3 siann2,4400
góa tàu-té khòaⁿ-tio̍h siáⁿ,goa2 tau3-te2 khoann3-tioh8 siann2,guá tàu-té khuànn-tio̍h siánn,gua2 tau3-te2 khuann3-tioh8 siann2,4401
gōng-tai,gong7-tai,gōng-tai,gong7-tai,4402
bô koh-iūⁿ,bo5 koh-iunn7,bô koh-iūnn,bo5 koh-iunn7,4403
chìn-tō͘,chin3-too7,tsìn-tōo,tsin3-too7,4404
chhiⁿ-leng-tê,chhinn-leng-te5,tshinn-ling-tê,tshinn-ling-te5,4405
chhiⁿ-ni-tê,chhinn-ni-te5,tshinn-ni-tê,tshinn-ni-te5,4405
bô-tek-khak,bo5-tek-khak,bô-tik-khak,bo5-tik-khak,4406
oan-iuⁿ chhiⁿ-leng-tê,oan-iunn chhinn-leng-te5,uan-iunn tshinn-ling-tê,uan-iunn tshinn-ling-te5,4407
lê-bóng âng-tê,le5-bong2 ang5-te5,lê-bóng âng-tê,le5-bong2 ang5-te5,4408
lā-thé,la7-the2,lā-thé,la7-the2,4409
mó͘-khah,moo2-khah,móo-khah,moo2-khah,4410
kha-pú-chhí-no͘h,kha-pu2-chhi2-nooh,kha-pú-tshí-nooh,kha-pu2-tshi2-nooh,4411
"ē-si8rh-pū-lé-so͘h",e7-si8rh-pu7-le2-sooh,ē-si̍rh-pū-lé-sooh,e7-si8rh-pu7-le2-sooh,4412
khó͘-kho͘h,khoo2-khooh,khóo-khooh,khoo2-khooh,4413
boat-tê,boat-te5,buat-tê,buat-te5,4414
mā-chia,ma7-chia,mā-tsia,ma7-tsia,4415
Uî-ki,Ui5-ki,Uî-ki,Ui5-ki,4416
Uí-khih,Ui2-khih,Uí-khih,Ui2-khih,4417
lông-sok-ka-pi,long5-sok-ka-pi,lông-sok-ka-pi,long5-sok-ka-pi,4418
khí-kho i-seng,khi2-kho i-seng,khí-kho i-sing,khi2-kho i-sing,4419
khé-chha,khe2-chha,khé-tsha,khe2-tsha,4420
thai-mo̍͘h chhú-iūⁿ,thai-mooh8 chhu2-iunn7,thai-mo̍oh tshú-iūnn,thai-mooh8 tshu2-iunn7,4421
bong-leng,bong-leng,bong-ling,bong-ling,4422
bo͘-ni,boo-ni,boo-ni,boo-ni,4422
ke-nn̄g-ko-á,ke-nng7-ko-a2,ke-nn̄g-ko-á,ke-nng7-ko-a2,4423
koe-nn̄g-ko-á,koe-nng7-ko-a2,kue-nn̄g-ko-á,kue-nng7-ko-a2,4423
chián-thâu,chian2-thau5,tsián-thâu,tsian2-thau5,4424
Gô-kok,Go5-kok,Gô-kok,Go5-kok,4425
Sam-lîm-tìn,Sam-lim5-tin3,Sam-lîm-tìn,Sam-lim5-tin3,4426
gōng-ku,gong7-ku,gōng-ku,gong7-ku,4427
iâu-khòng-khì,iau5-khong3-khi3,iâu-khòng-khì,iau5-khong3-khi3,4428
"Ē-sū-phu-lé-so͘h",E7-su7-phu-le2-sooh,Ē-sū-phu-lé-sooh,E7-su7-phu-le2-sooh,4429
hek-sin,hek-sin,hik-sin,hik-sin,4430
kòng-khaⁿ-á,kong3-khann-a2,kòng-khann-á,kong3-khann-a2,4431
tông-sèng-aì,tong5-seng3-ai3,tông-sìng-ài,tong5-sing3-ai3,4432
sái-kha-chhng,sai2-kha-chhng,sái-kha-tshng,sai2-kha-tshng,4433
bôa-kiàⁿ--ê,boa5-kiann3--e5,buâ-kiànn--ê,bua5-kiann3--e5,4434
su-iâⁿ,su-iann5,su-iânn,su-iann5,4435
khong-am,khong-am,khong-am,khong-am,4436
tâng-pâng,tang5-pang5,tâng-pâng,tang5-pang5,4437
kóng-á-kóe,kong2-a2-koe2,kóng-á-kué,kong2-a2-kue2,4438
hái-ti-á-se̍h,hai2-ti-a2-seh8,hái-ti-á-se̍h,hai2-ti-a2-seh8,4439
bûn-pún,bun5-pun2,bûn-pún,bun5-pun2,4440
oah-saih,oah-saih,uah-saih,uah-saih,4441
oah-saih,oah-saih,uah-saih,uah-saih,4442
lí chiok gōng,li2 chiok gong7,lí tsiok gōng,li2 tsiok gong7,4443
chin bô lé-māu,chin bo5 le2-mau7,tsin bô lé-māu,tsin bo5 le2-mau7,4445
thih-ki,thih-ki,thih-ki,thih-ki,4446
liú-teng,liu2-teng,liú-ting,liu2-ting,4447
chhit-thô,chhit-tho5,tshit-thô,tshit-tho5,4448
thô͘-hún-suh-á,thoo5-hun2-suh-a2,thôo-hún-suh-á,thoo5-hun2-suh-a2,4449
lí kóng siáⁿ,li2 kong2 siann2,lí kóng siánn,li2 kong2 siann2,4451
Iâ-so͘ ê aì,Ia5-soo e5 ai3,Iâ-soo ê ài,Ia5-soo e5 ai3,4452
oe-á-chhài,oe-a2-chhai3,ue-á-tshài,ue-a2-tshai3,4453
e-á-chhài,e-a2-chhai3,e-á-tshài,e-a2-tshai3,4453
meh-á-chhài,meh-a2-chhai3,meh-á-tshài,meh-a2-tshai3,4453
lûi-kong sih-nah,lui5-kong sih-nah,luî-kong sih-nah,lui5-kong sih-nah,4454
sì-thīn,si3-thin7,sì-thīn,si3-thin7,4455
chhá-pan,chha2-pan,tshá-pan,tsha2-pan,4456
giàn-thâu,gian3-thau5,giàn-thâu,gian3-thau5,4457
gê-kho sian-siⁿ,ge5-kho sian-sinn,gê-kho sian-sinn,ge5-kho sian-sinn,4458
géng-tê,geng2-te5,gíng-tê,ging2-te5,4459
hoān-sè,hoan7-se3,huān-sè,huan7-se3,4460
chin-siān,chin-sian7,tsin-siān,tsin-sian7,4461
pòaⁿ-lâm-iûⁿ,poann3-lam5-iunn5,puànn-lâm-iûnn,puann3-lam5-iunn5,4462
i-chiûⁿ,i-chiunn5,i-tsiûnn,i-tsiunn5,4463
giàn-thâu,gian3-thau5,giàn-thâu,gian3-thau5,4464
phû-kiû,phu5-kiu5,phû-kiû,phu5-kiu5,4465
liâm-mi ū liâm-mi bô,liam5-mi u7 liam5-mi bo5,liâm-mi ū liâm-mi bô,liam5-mi u7 liam5-mi bo5,4466
bô--ah,bo5--ah,bô--ah,bo5--ah,4467
ke-nn̄g-ko,ke-nng7-ko,ke-nn̄g-ko,ke-nng7-ko,4468
hún-îⁿ leng-tê,hun2-inn5 leng-te5,hún-înn ling-tê,hun2-inn5 ling-te5,4469
hàiⁿ-lān,hainn3-lan7,hàinn-lān,hainn3-lan7,4470
siak-phāⁿ,siak-phann7,siak-phānn,siak-phann7,4471
saⁿ-khò͘-keng-á,sann-khoo3-keng-a2,sann-khòo-king-á,sann-khoo3-king-a2,4472
chi-bai,chi-bai,tsi-bai,tsi-bai,4473
lop-lop,lop-lop,lop-lop,lop-lop,4474
lòm-lòm,lom3-lom3,lòm-lòm,lom3-lom3,4475
chòe-ko hoat-īⁿ,choe3-ko hoat-inn7,tsuè-ko huat-īnn,tsue3-ko huat-inn7,4476
lòng-koan,long3-koan,lòng-kuan,long3-kuan,4477
bí-hoeh,bi2-hoeh,bí-hueh,bi2-hueh,4478
phî-tàn tāu-hū,phi5-tan3 tau7-hu7,phî-tàn tāu-hū,phi5-tan3 tau7-hu7,4479
thǹg-mī-sòaⁿ,thng3-mi7-soann3,thǹg-mī-suànn,thng3-mi7-suann3,4480
saⁿ-sái,sann-sai2,sann-sái,sann-sai2,4481
sio-kàn,sio-kan3,sio-kàn,sio-kan3,4482
sì-kè-loa̍h-loa̍h-sô,si3-ke3-loah8-loah8-so5,sì-kè-lua̍h-lua̍h-sô,si3-ke3-luah8-luah8-so5,4483
chhài-chio,chhai3-chio,tshài-tsio,tshai3-tsio,4484
e-po͘-chhī,e-poo-chhi7,e-poo-tshī,e-poo-tshi7,4485
khà-suh,kha3-suh,khà-suh,kha3-suh,4486
siuⁿ-che,siunn-che,siunn-tse,siunn-tse,4487
siuⁿ-choe,siunn-choe,siunn-tsue,siunn-tsue,4487
sòaⁿ-téng,soann3-teng2,suànn-tíng,suann3-ting2,4488
Chi-ná,Chi-na2,Tsi-ná,Tsi-na2,4489
lo̍h-tōa-hō͘,loh8-toa7-hoo7,lo̍h-tuā-hōo,loh8-tua7-hoo7,4490
chhù-lāi-ku,chhu3-lai7-ku,tshù-lāi-ku,tshu3-lai7-ku,4491
cháu-bé-lō͘,chau2-be2-loo7,tsáu-bé-lōo,tsau2-be2-loo7,4492
liâng-tâi,liang5-tai5,liâng-tâi,liang5-tai5,4493
Phiak-ku,Phiak-ku,Phiak-ku,Phiak-ku,4494
hioh-tiong-tâi,hioh-tiong-tai5,hioh-tiong-tâi,hioh-tiong-tai5,4495
bē-hù-chī,be7-hu3-chi7,bē-hù-tsī,be7-hu3-tsi7,4496
bô-oē-kóng,bo5-oe7-kong2,bô-uē-kóng,bo5-ue7-kong2,4497
ti-hoeh-kóe,ti-hoeh-koe2,ti-hueh-kué,ti-hueh-kue2,4498
chia̍h-pn̄g--lah,chiah8-png7--lah,tsia̍h-pn̄g--lah,tsiah8-png7--lah,4499
kà-pháiⁿ gín-á tōa-sè,ka3-phainn2 gin2-a2 toa7-se3,kà-pháinn gín-á tuā-sè,ka3-phainn2 gin2-a2 tua7-se3,4500
góa thiaⁿ-bô,goa2 thiann-bo5,guá thiann-bô,gua2 thiann-bo5,4501
kiú-ngó͘,kiu2-ngoo2,kiú-ngóo,kiu2-ngoo2,4502
khiau-ku,khiau-ku,khiau-ku,khiau-ku,4503
khòaⁿ-tiān-iáⁿ,khoann3-tian7-iann2,khuànn-tiān-iánn,khuann3-tian7-iann2,4504
kín tōa-hàn,kin2 toa7-han3,kín tuā-hàn,kin2 tua7-han3,4505
gû-bah-mī,gu5-bah-mi7,gû-bah-mī,gu5-bah-mi7,4506
pāi-ki,pai7-ki,pāi-ki,pai7-ki,4507
bé-nn̄g,be2-nng7,bé-nn̄g,be2-nng7,4508
chin thiám,chin thiam2,tsin thiám,tsin thiam2,4510
gán,gan2,gán,gan2,4511
hàu-tai,hau3-tai,hàu-tai,hau3-tai,4512
chhong,chhong,tshong,tshong,4513
phû-tōng,phu5-tong7,phû-tōng,phu5-tong7,4514
Pe̍h-phau-phau,Peh8-phau-phau,Pe̍h-phau-phau,Peh8-phau-phau,4515
há-ti,ha2-ti,há-ti,ha2-ti,4516
táng-ló͘,tang2-loo2,táng-lóo,tang2-loo2,4517
khè-sù,khe3-su3,khè-sù,khe3-su3,4518
siōng-thoân,siong7-thoan5,siōng-thuân,siong7-thuan5,4519
ap-ló͘,ap-loo2,ap-lóo,ap-loo2,4520
Bông-te̍k-lāi-ko-lô,Bong5-tek8-lai7-ko-lo5,Bông-ti̍k-lāi-ko-lô,Bong5-tik8-lai7-ko-lo5,4521
lòng-khò,long3-kho3,lòng-khò,long3-kho3,4522
siau-khián,siau-khian2,siau-khián,siau-khian2,4523
it-ti̍t leh,it-tit8 leh,it-ti̍t leh,it-tit8 leh,4524
lī-chi̍t,li7-chit8,lī-tsi̍t,li7-tsit8,4525
chián thâu-chang,chian2 thau5-chang,tsián thâu-tsang,tsian2 thau5-tsang,4526
Chò-som chò-kùi,Cho3-som cho3-kui3,Tsò-som tsò-kuì,Tso3-som tso3-kui3,4527
Chò-som chò-kùi,Cho3-som cho3-kui3,Tsò-som tsò-kuì,Tso3-som tso3-kui3,4528
tòng-á-phôe,tong3-a2-phoe5,tòng-á-phuê,tong3-a2-phue5,4529
ka-lông,ka-long5,ka-lông,ka-long5,4530
kóng-kiû,kong2-kiu5,kóng-kiû,kong2-kiu5,4531
kiû-á,kiu5-a2,kiû-á,kiu5-a2,4532
pēⁿ-pún,penn7-pun2,pēnn-pún,penn7-pun2,4533
làu-làu,lau3-lau3,làu-làu,lau3-lau3,4534
ka-lông-ka-pi,ka-long5-ka-pi,ka-lông-ka-pi,ka-long5-ka-pi,4535
bû-i,bu5-i,bû-i,bu5-i,4536
pēⁿ-pún khah po̍h,penn7-pun2 khah poh8,pēnn-pún khah po̍h,penn7-pun2 khah poh8,4537
m̄-tam-su-iâⁿ,m7-tam-su-iann5,m̄-tam-su-iânn,m7-tam-su-iann5,4538
lâng-pô͘,lang5-poo5,lâng-pôo,lang5-poo5,4539
chu-bui-á-chu-bui,chu-bui-a2-chu-bui,tsu-bui-á-tsu-bui,tsu-bui-a2-tsu-bui,4540
chu-bui-á-chu-bui,chu-bui-a2-chu-bui,tsu-bui-á-tsu-bui,tsu-bui-a2-tsu-bui,4541
tàu-phìⁿ-á,tau3-phinn3-a2,tàu-phìnn-á,tau3-phinn3-a2,4542
thài-lù,thai3-lu3,thài-lù,thai3-lu3,4543
hui,hui,hui,hui,4544
khàm-phû-lián,kham3-phu5-lian2,khàm-phû-lián,kham3-phu5-lian2,4545
Hō͘-lí-ù,Hoo7-li2-u3,Hōo-lí-ù,Hoo7-li2-u3,4546
Hō͘-lí-ut,Hoo7-li2-ut,Hōo-lí-ut,Hoo7-li2-ut,4547
Pò-lí-ut,Po3-li2-ut,Pò-lí-ut,Po3-li2-ut,4548
Hó-chhī-to,Ho2-chhi7-to,Hó-tshī-to,Ho2-tshi7-to,4549
Khá-sū-khò͘,Kha2-su7-khoo3,Khá-sū-khòo,Kha2-su7-khoo3,4550
tê-nn̄g-ló͘,te5-nng7-loo2,tê-nn̄g-lóo,te5-nng7-loo2,4551
ló͘-tê-nn̄g,loo2-te5-nng7,lóo-tê-nn̄g,loo2-te5-nng7,4552
chí-hui-kut-á,chi2-hui-kut-a2,tsí-hui-kut-á,tsi2-hui-kut-a2,4553
ka-chì-á,ka-chi3-a2,ka-tsì-á,ka-tsi3-a2,4554
tn̂g-bóe-soaⁿ-niû,tng5-boe2-soann-niu5,tn̂g-bué-suann-niû,tng5-bue2-suann-niu5,4555
lān-chiáu,lan7-chiau2,lān-tsiáu,lan7-tsiau2,4556
mn̂g-lî-á,mng5-li5-a2,mn̂g-lî-á,mng5-li5-a2,4557
pò͘-lî-á,poo3-li5-a2,pòo-lî-á,poo3-li5-a2,4558
chhì-pho,chhi3-pho,tshì-pho,tshi3-pho,4559
hân-chî-chìⁿ,han5-chi5-chinn3,hân-tsî-tsìnn,han5-tsi5-tsinn3,4560
Ji̍t-pún chhe̍k-á-mī,Jit8-pun2 chhek8-a2-mi7,Ji̍t-pún tshi̍k-á-mī,Jit8-pun2 tshik8-a2-mi7,4561
la-mī,la-mi7,la-mī,la-mi7,4562
la-mè-ǹg,la-me3-ng3,la-mè-ǹg,la-me3-ng3,4563
khó͘,khoo2,khóo,khoo2,4564
sîn-siā,sin5-sia7,sîn-siā,sin5-sia7,4565
"ú-tiū-lâng",u2-tiu7-lang5,ú-tiū-lâng,u2-tiu7-lang5,4566
"ē-káng-lâng",e7-kang2-lang5,ē-káng-lâng,e7-kang2-lang5,4567
Chúi-bóe,Chui2-boe2,Tsuí-bué,Tsui2-bue2,4568
Ha̍p-pa̍k-khì,Hap8-pak8-khi3,Ha̍p-pa̍k-khì,Hap8-pak8-khi3,4569
sak-bûn,sak-bun5,sak-bûn,sak-bun5,4570
pho͘-bāng,phoo-bang7,phoo-bāng,phoo-bang7,4571
chin hai,chin hai,tsin hai,tsin hai,4572
tha-thá-mih,tha-tha2-mih,tha-thá-mih,tha-tha2-mih,4573
lâm-pō͘-lâng,lam5-poo7-lang5,lâm-pōo-lâng,lam5-poo7-lang5,4574
iù-ki,iu3-ki,iù-ki,iu3-ki,4575
khà-tò͘,kha3-too3,khà-tòo,kha3-too3,4576
ha̍k-pà,hak8-pa3,ha̍k-pà,hak8-pa3,4577
khá-teng-chhia,kha2-teng-chhia,khá-ting-tshia,kha2-ting-tshia,4578
Làm-á-kheⁿ,Lam3-a2-khenn,Làm-á-khenn,Lam3-a2-khenn,4579
hēng-pau-ko͘,heng7-pau-koo,hīng-pau-koo,hing7-pau-koo,4580
piah-gâm,piah-gam5,piah-gâm,piah-gam5,4581
Iok-su-a,Iok-su-a,Iok-su-a,Iok-su-a,4582
thó͘-ní-kó͘,thoo2-ni2-koo2,thóo-ní-kóo,thoo2-ni2-koo2,4583
pau-pau,pau-pau,pau-pau,pau-pau,4584
pòng-to̍k,pong3-tok8,pòng-to̍k,pong3-tok8,4585
Ka-la̍h-á,Ka-lah8-a2,Ka-la̍h-á,Ka-lah8-a2,4586
khê-khê,khe5-khe5,khê-khê,khe5-khe5,4587
Bîn-kok-á to̍k,Bin5-kok-a2 tok8,Bîn-kok-á to̍k,Bin5-kok-a2 tok8,4588
Chi-ná-á sian,Chi-na2-a2 sian,Tsi-ná-á sian,Tsi-na2-a2 sian,4589
Bîn-kok-á sian,Bin5-kok-a2 sian,Bîn-kok-á sian,Bin5-kok-a2 sian,4590
Chi-ná-koaⁿ-khip-thâng,Chi-na2-koann-khip-thang5,Tsi-ná-kuann-khip-thâng,Tsi-na2-kuann-khip-thang5,4591
Boán-chiu-sió-chhân-lê,Boan2-chiu-sio2-chhan5-le5,Buán-tsiu-sió-tshân-lê,Buan2-tsiu-sio2-tshan5-le5,4592
Tāi-iâng,Tai7-iang5,Tāi-iâng,Tai7-iang5,4593
Su-kú-le̍k,Su-ku2-lek8,Su-kú-li̍k,Su-ku2-lik8,4594
Tâi-kan,Tai5-kan,Tâi-kan,Tai5-kan,4595
saⁿ-kha-á,sann-kha-a2,sann-kha-á,sann-kha-a2,4596
Boán-chiu,Boan2-chiu,Buán-tsiu,Buan2-tsiu,4597
Boán-chiu-lī-a,Boan2-chiu-li7-a,Buán-tsiu-lī-a,Buan2-tsiu-li7-a,4598
Boán-chiu-kok,Boan2-chiu-kok,Buán-tsiu-kok,Buan2-tsiu-kok,4599
thô͘-bah,thoo5-bah,thôo-bah,thoo5-bah,4600
phô͘-phô͘-tháⁿ-tháⁿ,phoo5-phoo5-thann2-thann2,phôo-phôo-thánn-thánn,phoo5-phoo5-thann2-thann2,4601
ké-ióng,ke2-iong2,ké-ióng,ke2-iong2,4602
hóe-lê-á,hoe2-le5-a2,hué-lê-á,hue2-le5-a2,4603
niáu-chhí-thn̂g-á,niau2-chhi2-thng5-a2,niáu-tshí-thn̂g-á,niau2-tshi2-thng5-a2,4604
Sin-káng thn̂g-á,Sin-kang2 thng5-a2,Sin-káng thn̂g-á,Sin-kang2 thng5-a2,4605
Sin-káng-î,Sin-kang2-i5,Sin-káng-î,Sin-kang2-i5,4606
hong-tè-so͘,hong-te3-soo,hong-tè-soo,hong-te3-soo,4607
hông-tè-so͘,hong5-te3-soo,hông-tè-soo,hong5-te3-soo,4608
káu-tiám-jī,kau2-tiam2-ji7,káu-tiám-jī,kau2-tiam2-ji7,4609
sì-kak-so͘,si3-kak-soo,sì-kak-soo,si3-kak-soo,4610
tìn-uī,tin3-ui7,tìn-uī,tin3-ui7,4611
chho͘-kha-tāng-tê,chhoo-kha-tang7-te5,tshoo-kha-tāng-tê,tshoo-kha-tang7-te5,4612
kiⁿ-kiⁿ-kô-kô,kinn-kinn-ko5-ko5,kinn-kinn-kô-kô,kinn-kinn-ko5-ko5,4613
kiⁿ-kiⁿ-kô-kô,kinn-kinn-ko5-ko5,kinn-kinn-kô-kô,kinn-kinn-ko5-ko5,4614
kiⁿ-kiⁿ-kô-kô,kinn-kinn-ko5-ko5,kinn-kinn-kô-kô,kinn-kinn-ko5-ko5,4615
kiⁿ-kiⁿ-kô-kô,kinn-kinn-ko5-ko5,kinn-kinn-kô-kô,kinn-kinn-ko5-ko5,4616
tiān-kong-phìⁿ,tian7-kong-phinn3,tiān-kong-phìnn,tian7-kong-phinn3,4617
pài-la̍k,pai3-lak8,pài-la̍k,pai3-lak8,4618
hām-bîn,ham7-bin5,hām-bîn,ham7-bin5,4619
bô lâng sī gōa-lâng,bo5 lang5 si7 goa7-lang5,bô lâng sī guā-lâng,bo5 lang5 si7 gua7-lang5,4620
khiau-ku-á-chhài,khiau-ku-a2-chhai3,khiau-ku-á-tshài,khiau-ku-a2-tshai3,4621
siu-khǹg,siu-khng3,siu-khǹg,siu-khng3,4622
pho͘-bûn,phoo-bun5,phoo-bûn,phoo-bun5,4623
goân-pho͘,goan5-phoo,guân-phoo,guan5-phoo,4624
hôe-bûn,hoe5-bun5,huê-bûn,hue5-bun5,4625
thuh-bûn,thuh-bun5,thuh-bûn,thuh-bun5,4626
thuh,thuh,thuh,thuh,4627
koah-hiuⁿ,koah-hiunn,kuah-hiunn,kuah-hiunn,4628
chìm-chúi-tháng,chim3-chui2-thang2,tsìm-tsuí-tháng,tsim3-tsui2-thang2,4629
tòe-pài,toe3-pai3,tuè-pài,tue3-pai3,4630
khà-oáⁿ,kha3-oann2,khà-uánn,kha3-uann2,4631
thui-bûn,thui-bun5,thui-bûn,thui-bun5,4632
gō͘-lâu,goo7-lau5,gōo-lâu,goo7-lau5,4633
